Cleaning_Method,Surface_Roughness_nm,Defect_Density_per_cm2,Etch_Rate_nm_per_min,Interface_Trap_Density_cm2_eV,Fixed_Oxide_Charge_C_per_cm2,Minority_Carrier_Lifetime_us,PN_Junction_Leakage_A_per_cm2,Gate_Oxide_Breakdown_MV_per_cm,Pit_Density_per_cm2
UV/Ozone,0.2364889453993065,125907.90303013733,0.37671022836756646,62431463779.87577,1.693584427518156e-06,48.124799614590344,2.1555250702641697e-10,11.832908471805123,62.48219091595967
SC-1,0.7447607683091428,583448.0116919691,10.218817933235679,369233315121.8412,6.225391147651837e-06,29.736191771527082,9.495245662669745e-09,11.775167554834598,627.0455157796847
UV/Ozone,0.1958238901867334,81973.75955741102,0.5142557960728706,148998020236.60492,2.331212069080714e-06,32.1821404212715,4.575775708632647e-11,12.275213236263394,37.49997369760146
SC-1,1.0934354058057372,501912.36150601745,9.3784514136547,588011948805.923,3.0593338859001352e-06,18.856496635830844,1.238142784245747e-08,7.802132360001298,423.12871586650317
HF Dip,0.5815576297962834,325819.1654816043,1.656185504671954,221728045394.29202,2.9209203009787396e-06,40.33960038766723,1.5687086697722099e-09,11.316618162352462,68.98847131061956
RCA-1,0.6361409469900856,356133.4031222619,10.871289411994413,276714763539.43616,3.037179581644837e-06,41.15343492270201,4.1112647602075845e-09,10.842944744502379,244.01581358041915
SC-1,1.1841509593431467,603690.0765811091,8.753220040443384,437750519398.42163,5.236377054530293e-06,30.174183095098893,3.4224646829117415e-09,10.40275590038914,646.4659608010672
Piranha,1.4711769165824524,758366.1390862123,5.228507516977838,534291140346.449,6.8546520594990325e-06,14.932822418839622,1.561296656378042e-08,6.865499271309702,719.0393662213708
RCA-1,0.9543894096907315,328450.4640456829,7.409835080866721,325896588130.44507,4.326698359107748e-06,41.862849278388545,5.341647493196972e-09,11.934323086151313,354.76718520733004
UV/Ozone,0.2953957555447671,66377.11639324043,0.5283036021596733,174525906116.96646,1.3818560870321423e-06,46.89530516056421,8.353765478763375e-11,11.619031636576034,24.01577771047636
UV/Ozone,0.1591806861205835,107581.05852093158,0.3935499745001152,180491266951.39935,1.5624032104030294e-06,54.99517333718752,1.3875211523327917e-10,11.571215573402872,33.32270071277114
Piranha,1.1672343549742048,716825.7430502727,12.656131019626157,668723394049.6483,5.316011751084418e-06,12.807833165755799,1.3468093955106225e-08,8.475593323581899,756.3528664398266
UV/Ozone,0.4001849186168992,1675.6301531051286,0.626183859439333,106441034096.93279,2.5521157110053156e-06,69.67575204079984,1.1173542677349683e-10,13.210770209574736,55.55221959294267
HF Dip,0.3918678387655275,165518.64749758207,2.604028491523958,207123563799.39737,3.058426520794194e-06,38.78303441501042,8.308432297349866e-10,10.573478888983177,16.47252112245036
SC-1,0.9798521293839971,485907.7606766298,14.043359918308402,484650689987.9624,3.827141812761059e-06,16.427599857751897,8.879373506542202e-09,9.354003798404436,476.9372947223619
Piranha,1.2172500689537935,754189.8450942519,11.06629029770011,559564405979.0559,5.405909851893652e-06,13.00514545897501,1.887963367852019e-08,8.29399480953221,406.1699045617223
SC-1,0.9538791362756398,618057.4991005292,10.729251645835443,525998024458.0776,2.788211821750394e-06,26.636479940198637,6.5216479151163525e-09,8.431635576727468,251.79333971832122
SC-1,0.9897442282232802,506601.7606443948,10.325043594103239,521362463613.60114,4.748299456257711e-06,21.25001227737239,3.051930977444245e-09,7.890376531793398,716.2620587142305
Piranha,1.398449144091436,669783.9776031171,8.974435539042227,487773221705.84045,7.1270794703274386e-06,17.18418993603663,2.5762247583224184e-08,6.861373259767273,475.4693413212886
Piranha,1.3152274891018239,834397.6682624888,15.115791073884855,636097420841.5702,6.4121533482261146e-06,13.478500881050289,1.618736239444352e-08,7.210043333461291,92.3526747075374
HF Dip,0.3410633335429102,158378.42247968746,1.4792307035764898,234170461552.63217,3.406140075253523e-06,40.746865525397055,1.683047917604198e-10,10.595597322586505,113.10701818941273
SC-1,0.8981664950008615,618774.4969384,7.956555532826137,683299448026.5464,4.583211432918765e-06,10.81934241157173,8.459631725021377e-09,9.227311623614789,580.6070706723017
UV/Ozone,0.4241194094055443,21008.242233747835,0.5547961978828256,140201660465.29984,1.9987820141445813e-06,52.36909076083624,3.011959775030511e-11,11.990037464602333,63.97716590590157
HF Dip,0.5408853394536925,140318.71834431015,2.0191883894597344,90686703887.41,2.022700640042351e-06,45.64594136730819,1.5807051281544952e-09,10.690010156466869,38.637917878391704
SC-1,0.9826043984595465,426447.27158812934,10.055576637226137,529105886432.1349,6.808832616692223e-06,13.913749320359102,2.624748712581932e-09,8.472343603417363,907.0508830295242
RCA-1,0.8079860359586215,218433.25350879246,6.169247283271962,174026053452.2765,5.2874455616471975e-06,36.05479862027221,7.785785775311377e-09,10.3903864848614,416.53583273894986
RCA-1,0.7562989528459063,376783.0557440311,6.599915081263622,346949528246.9725,4.3331461223145096e-06,33.55666064785796,4.80357136436677e-09,9.852662078195596,107.77213118381374
RCA-1,0.9469269144480841,283429.40761567344,7.010546472417788,166198153404.2973,4.172001288347021e-06,24.62151854354766,4.566291224510507e-09,9.279746529372897,112.8334447001373
RCA-1,0.7734223295889568,257683.09467477625,8.605282028881632,273096550169.34424,4.12240303320851e-06,29.1186353361296,6.660234615863102e-09,9.811782817201143,537.3552411742929
SC-1,0.9859932446358444,568094.886127083,8.130181439165053,396223905029.6571,6.868676267134589e-06,24.00248638150161,8.14706430831514e-09,9.015062024906165,56.3368320161203
Piranha,1.3228660335732194,853550.3477235783,17.803868235310077,490947445285.55835,4.949932704492897e-06,12.418447208376053,4.6115039002207985e-09,8.292499359394892,743.3693341794958
HF Dip,0.460434645276233,291612.0966017837,2.8772341355945357,260212758310.0271,3.004422459102626e-06,25.650537173589324,9.531382416338317e-10,11.040614805752208,191.8327765148789
UV/Ozone,0.35399349560472937,93333.42958229769,0.06831022429181821,120904824384.6869,6.117813736243032e-07,52.65807291447064,1.113779398404336e-10,12.700577663723552,96.66533286522807
SC-1,0.7170984395909743,554409.072334222,12.01708454768898,546389075314.5107,6.101617423215513e-06,27.073662481941604,2.1374371509769325e-09,10.154912169102882,749.2317768349117
UV/Ozone,0.2831784923089923,76405.82149417687,0.6351569217106918,22912359929.25688,2.6232371717304164e-06,61.298257296339365,9.051976639725276e-11,11.57102842236954,86.69347495507178
SC-1,1.2221752854484198,418229.9951317053,8.273540021949408,619775722214.9187,2.3718505498038688e-06,27.93370217083922,1.708052142498133e-08,9.767168808672716,533.1676108767602
SC-1,1.1630145216922805,482722.4617526486,8.58462510145972,573189270646.6566,4.6213886934710815e-06,15.670532749083826,1.0740012420527161e-08,9.256550140450432,352.90828863257997
RCA-1,0.6825779455028087,235793.6022975315,8.354632923272948,337073364455.44086,3.5091929843475505e-06,26.069772687785246,2.5074260502805696e-09,9.257615821362567,377.107298664806
UV/Ozone,0.46868165195672806,124603.88772053376,0.5004170267218068,137983367076.8227,2.7818716263059227e-06,55.93771291711391,1.406289732783186e-10,12.151412248100604,36.815264328965924
HF Dip,0.42962140483837796,201513.10463025462,1.5916897979333986,239666507393.0822,2.8324405069367345e-06,34.45633414723102,1.2437262238554929e-09,11.561647087329646,142.27028908883509
UV/Ozone,0.3220565318219189,104349.3344792669,0.49249125567165014,111688672374.87465,1.6220255200455038e-06,50.199244907230806,9.583579732871518e-11,12.28632141927186,60.49860348916909
SC-1,0.9577462459933447,583742.580077481,9.165085786251819,448811028265.3152,3.4411388508462643e-06,11.66863267405828,5.772987216185516e-09,9.302431911658786,425.7432023264376
UV/Ozone,0.2617235260816223,57665.54385906334,0.5900123156925254,71602380127.95753,1.7092819608870405e-06,26.90501733577193,1.2629950911894897e-10,12.474154421590404,100.63566454323944
RCA-1,0.7897230999893445,281209.5508378417,8.365669814851287,382027688759.2716,3.683810499395302e-06,21.386047206331277,4.093811867384177e-09,9.596259660232462,226.3594271784438
RCA-1,0.742495469851393,308268.0966967758,7.411743246221966,326845673589.1573,5.57882053749237e-06,27.389006236325084,2.7847271761155677e-09,10.015451761749878,431.77048515065036
Piranha,1.0995328349814766,931527.5735052762,8.449520716169062,433342645623.9584,4.197589920081139e-06,9.903686609985545,1.1621661209665686e-08,8.784947893812289,432.08562086933586
Piranha,0.833988804759431,695810.4990647978,15.173045381172273,733325021774.154,8.996975774048449e-06,3.6472082252013216,1.3636925383663364e-08,9.270688494424359,839.6401579553627
Piranha,1.1617931255126257,705620.4427249491,13.842642299104122,318377395181.9236,5.301629484579018e-06,19.63035718555522,2.515786342351937e-08,6.66619193429469,970.7464706860678
UV/Ozone,0.3221259134449765,194025.73714711197,0.3059007000639815,65523132662.85139,1.7530771339361384e-06,74.87266054540203,7.788024327215673e-11,12.602140415734771,97.7281845726578
UV/Ozone,0.45093666760058854,83538.1410538757,0.2686637083387996,58226738666.946724,1.8440576004730745e-06,45.768417658492126,1.4905304958344273e-10,11.955561586921268,6.8303330720875906
RCA-1,0.781083700565446,299990.44019071,8.91964076365294,357752052780.8001,2.9038530706543436e-06,25.08018161037598,5.897953008539548e-09,10.421418207300784,163.26000958157664
HF Dip,0.503680941299884,214431.5246173121,2.0639247646790326,254525313716.18234,2.854198845947486e-06,42.549605994310234,9.035259398953381e-10,11.67221085534155,196.35900461621443
UV/Ozone,0.25475454623729443,155788.0994196897,0.48185166190464135,173766160910.19156,2.2533928004443035e-06,42.80810207867138,8.212057706168321e-11,11.945554992182782,36.26402278326701
HF Dip,0.4594633801097103,299972.91995055985,1.9914940863261053,305077826553.93695,3.106776017944279e-06,45.18372543739783,8.619384059991349e-10,11.109530868150724,108.05264687876634
RCA-1,0.8370033242489274,188673.99685834785,9.346695380858025,274727624023.30643,4.817531982681918e-06,42.85201259019178,1.8974418645798352e-09,9.299387377789863,414.0527551737175
RCA-1,0.9896542985873588,419732.2966567598,11.384211469231813,264743646747.9541,3.066922601299505e-06,35.136991111201944,4.1853220739902396e-09,10.412099672360434,344.85491050411815
Piranha,1.2605590737786916,761618.8964380884,8.074273043286809,806987202544.2002,5.055256675762721e-06,19.562564533472816,1.7538936134735594e-08,9.557137054867093,677.0599747156875
Piranha,0.5626506018231635,542202.1785239435,7.35885804631565,552836550473.5941,5.957027050483301e-06,12.558366796355521,2.2424885112794776e-08,9.586960824412053,752.7833431806489
UV/Ozone,0.21844113270715998,92661.46859417559,0.655891416111211,65983688289.73811,2.4811258994358085e-06,41.41277488825127,1.608749787408488e-10,12.144850213704297,27.945898536053576
RCA-1,0.7263269449089003,189423.49687254877,9.91074740470268,358137725041.2486,3.0929453983088996e-06,36.152200121069875,2.4909312648820783e-09,11.219479061361643,82.62618555851924
SC-1,1.0773911842086197,571534.1687880035,9.030386522657498,421842297070.4999,4.929481879584362e-06,16.742631528674046,1.1500130883985966e-08,9.409428781718274,291.1960425135376
RCA-1,0.9316893811977787,267843.9245485261,8.93814002718667,179871378940.82297,4.2957487867107775e-06,22.7221498032769,6.460453848573945e-09,9.375329529168706,385.6565521134243
RCA-1,0.69526746970064,289802.2551556974,10.51138791608595,295511987709.24585,4.689955417118693e-06,37.74193046752236,5.486327936733302e-09,8.592317614074627,110.88394742052049
RCA-1,0.7762679422519002,297794.50358491205,8.961677837086961,265498125224.6939,4.80120507901884e-06,26.765966410471908,1.928577715303285e-09,9.324352994103327,267.93157519092705
HF Dip,0.6203608704231356,212819.9741769972,1.4379368391366936,166783098310.87216,3.320014819283102e-06,33.816228798895374,8.502709667595179e-10,10.126013846425918,191.44286556106738
SC-1,1.2240961516299707,584787.843879449,9.030528308784879,448314788450.2668,5.77928156576377e-06,25.531943837001077,1.0334446161724983e-08,7.752622207543289,489.88014283131804
Piranha,1.1177592301818564,964180.9048807286,6.831943782573794,798045080870.3407,6.524503820831537e-06,12.231034992974323,9.003577293094006e-09,7.858925980283072,604.7261720772141
UV/Ozone,0.22893878675073542,141316.11267336682,0.7810064164652416,162596788861.33673,1.8926990065861247e-06,44.42206885831023,8.319187788326132e-11,12.346541120206778,38.91450023504822
HF Dip,0.27780934309787464,219052.54566216187,2.5924318211157846,360407391785.1566,3.2569750333644146e-06,29.516439388042386,7.222902557064104e-10,10.216229976512949,140.1982290771127
UV/Ozone,0.41262967819747937,170493.38190085778,0.5065491777743658,140482433001.19238,2.1801358970868113e-06,44.04210346188877,8.557455355002698e-11,11.884130864585483,48.44399288710654
RCA-1,0.7292499053342922,367676.9619365627,8.454821820684325,431683577006.316,3.383323292261061e-06,37.56242204302166,2.7746575278421844e-09,10.383226064545498,240.79832868697224
UV/Ozone,0.137253661127327,157180.94969173634,0.15543395506337726,40995286930.47895,1.4433782414218982e-06,55.12848631177134,3.644201102517736e-11,12.525511938839227,49.04429371239582
UV/Ozone,0.365237276567629,111752.00350258882,0.2149486237813139,75873473091.87158,1.3969334797362102e-06,59.24779032986465,1.1122933859432774e-10,12.236561172356211,66.31433884524546
SC-1,1.151204235275771,589755.3773223518,7.079146139158297,477230649633.19684,5.997393950716001e-06,18.33270749190515,5.955843643659133e-09,8.648269961251579,969.7721665680021
RCA-1,0.9028155752349208,346401.6560870766,9.193940321052072,269263613764.88278,4.476317259762817e-06,29.645978634874012,5.783962422392724e-09,8.733250483025445,335.4116465174014
SC-1,0.8805555643431435,378066.51053783245,10.341598145783182,618583414193.3319,4.153410465339311e-06,23.360304254367342,1.1806797982714466e-08,7.690285916663926,392.49465820769024
RCA-1,0.7178449311426773,277852.45520751574,8.348975380211037,361726508324.9308,3.7475821981470614e-06,25.190398962815514,4.844215647914235e-09,10.523802066858364,70.9679530910665
UV/Ozone,0.4099558101615951,111863.77115579884,0.37616359439639435,25269464985.872833,2.174650065378192e-06,38.13272744514664,9.670659813478687e-11,12.54197229672471,29.119787848134365
Piranha,0.8805928179612896,656938.731797242,11.513363539689195,735303015266.8339,5.0290639624655846e-06,15.079551075667036,1.1744739009679373e-08,9.300053773440068,675.6000488487202
RCA-1,0.5929166739536141,390198.67063502484,5.505665667022026,178444036591.09192,3.683890854977925e-06,33.69337524919813,1.6093808874364284e-09,9.948022762855185,67.69694558725558
HF Dip,0.4340951938218059,244130.6700919858,1.2418081034855382,246645784628.76944,3.3962709567897397e-06,37.43597912964004,1.2917823456498805e-10,9.554749277430258,120.50367548674716
Piranha,1.126545381661622,865888.0433458769,15.625359630649363,809277327502.6263,5.037209409279523e-06,18.14723705117929,2.000274856780192e-08,8.533636661011705,943.4242672127011
HF Dip,0.4601622960717124,194554.5055729392,1.6815545404511625,190280657047.87936,2.5961280365055136e-06,46.139422457702345,1.4621691511463915e-09,9.76559855371349,57.57730394351145
SC-1,1.1992554056905584,532164.4510162864,10.550969229046201,537347761083.53406,6.704719463675827e-06,20.428731009506343,9.35664033018881e-09,9.145510359890865,521.3444705799127
HF Dip,0.49686842046283997,125768.12798301512,1.965055415344895,213274930092.40753,3.247688593146274e-06,43.813857116386885,8.576231657321502e-10,11.13929692740514,93.8891845964545
Piranha,1.4706812012638237,513841.80221572495,3.886483132144239,535001093520.7019,7.910876212614931e-06,14.636030146918422,2.0629260911738945e-08,9.514245843816568,646.5559163380489
HF Dip,0.4758944571990007,199083.069925358,1.5364767044436933,235810694910.25067,2.774470855918753e-06,34.905374837663594,1.684025752138394e-09,11.079433720194999,214.49472788193896
RCA-1,0.9277121717951393,276053.7959628398,5.193541714341809,219236627021.18787,4.1511609393190824e-06,24.720997712810828,5.214904355949945e-09,9.401558703799209,240.07860836150425
SC-1,0.9683313672436006,517037.0412153248,9.022704238479184,554711908372.4642,3.4540177892662232e-06,12.44768305372212,8.297650984977152e-09,10.101983952781191,665.0572602382833
